Team ID,Mission Time,Packet Count,Altitude,Pressure,Temperature,Voltage,GPS Time,GPS Latitude,GPS Longitude,GPS Altitude,GPS Sats,Pitch,Roll,Blade Spin Rate,Flight State,Bonus Direction
5343,0.5,1,0,98252,15,0,00:00:00,0.0,0.0,0.0,0,6,27,0,0,0
5343,1.0,2,0,98250,15,0,00:00:00,0.0,0.0,0.0,0,7,4,0,0,0
5343,1.5,3,0,98251,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,2.0,4,0,98251,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,2.5,5,0,98250,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,3.0,6,0,98246,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,3.5,7,0,98248,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,4.0,8,0,98253,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,4.5,9,0,98251,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,5.0,10,0,98253,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,5.5,11,0,98252,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,6.0,12,0,98252,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,6.5,13,0,98252,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,7.0,14,0,98253,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,7.5,15,0,98253,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,8.0,16,0,98251,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,8.5,17,0,98254,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,0,0
5343,1.0,2,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,1.5,3,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,2.0,4,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,2.5,5,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,3.0,6,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,3.5,7,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,4.0,8,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,4.5,9,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,5.0,10,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,5.5,11,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,6.0,12,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,6.5,13,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,7.0,14,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,7.5,15,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,8.0,16,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,8.5,17,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,9.0,18,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,9.5,19,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,10.0,20,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,10.5,21,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,11.0,22,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,11.5,23,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,12.0,24,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,12.5,25,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,13.0,26,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,13.5,27,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,14.0,28,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,14.5,29,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,15.0,30,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,15.5,31,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,16.0,32,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,16.5,33,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,17.0,34,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,17.5,35,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,18.0,36,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,18.5,37,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,19.0,38,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,19.5,39,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,20.0,40,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,20.5,41,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
5343,21.0,42,-28378,0,15,0,00:00:00,0.0,0.0,0.0,0,0,0,0,1,0
